SMILES,TITLE,dockvalent_id,number_of_overlapping_fragments,overlapping_fragments,overlap_score
Cc1cc(ncn1)c1ccc(CN2CCN(CC2)C(=O)CC)c(Cl)c1F,BEN-VAN-c98-13,570_ACL2ACR.0,0,,1205.0767812563522
Cc1cc(ncn1)c1ccc(CN2CCN(CC2)C(=O)C)c(Cl)c1F,BEN-VAN-c98-13,570_ACL.0,0,,1317.3138800873849
C[C@H]1CN(CCN1Cc1cc(F)c(c(F)c1)c1ncnc(C)c1)C(=O)CC,BEN-VAN-c98-14,571_ACL2ACR.0,0,,1196.7467039076344
C[C@H]1CN(CCN1Cc1cc(F)c(c(F)c1)c1ncnc(C)c1)C(=O)C,BEN-VAN-c98-14,571_ACL.0,1,x1380,1590.334116284569
Cc1ncnc(c1C)c1ccc(CN2CCN(CC2)C(=O)CC)cc1F,BEN-VAN-c98-15,572_ACL2ACR.0,0,,1107.447438771915
Cc1ncnc(c1C)c1ccc(CN2CCN(CC2)C(=O)C)cc1F,BEN-VAN-c98-15,572_ACL.0,0,,1448.2926782407455
Cc1cc(nc(F)n1)c1ccc(CN2CCN(CC2)C(=O)CC)cc1F,BEN-VAN-c98-16,573_ACL2ACR.0,0,,1439.3639372345328
Cc1cc(nc(F)n1)c1ccc(CN2CCN(CC2)C(=O)C)cc1F,BEN-VAN-c98-16,573_ACL.0,0,,1278.8185471174784
Cc1nc(F)cc(n1)c1ccc(CN2CCN(CC2)C(=O)CC)cc1F,BEN-VAN-c98-17,574_ACL2ACR.0,0,,1027.8249862769503
Cc1nc(F)cc(n1)c1ccc(CN2CCN(CC2)C(=O)C)cc1F,BEN-VAN-c98-17,574_ACL.0,0,,1661.4571159455152
Cc1cccc(C[N@@H+]2CC[C@H](CC2)C=[NH2])c1,JOO-PER-74f-1,1509_NIT.0,0,,860.0817149709998
NC(=O)CCCC[C@@H](O)[C@@H]1CO[C@@H](Nc2cc(O)cc(O)c2)[C@H](F)C1,VIT-UNK-525-6,1922_ACR.0,0,,1521.8302926918661
NC(=O)CCCC[C@H](O)[C@@H]1C[NH2+][C@@H](Cc2cc(O)cc(O)c2)C[C@@H]1C[C@H]1CC[NH2+]C1,VIT-UNK-525-7,1923_ACR.0,0,,978.7108657996158
CC(=O)N1CCN(CCNC(=O)c2ccccc2)CC1,STE-KU -2e0-1,2280_NCL.0,0,,1095.682839839265
CCC(=O)N1CCN(CCNC(=O)c2ccccc2)CC1,STE-KU -2e0-1,2280_NCL2ACR.0,1,x0734,1632.4907587144128
CC(=O)N1CCN(CCNC(=O)c2cccc3ccccc23)CC1,STE-KU -2e0-2,2281_NCL.0,0,,1350.1628672808909
CCC(=O)N1CCN(CCNC(=O)c2cccc3ccccc23)CC1,STE-KU -2e0-2,2281_NCL2ACR.0,0,,1405.0194935579686
CC(=O)N1CCN(CCNC(=O)c2cccnc2)CC1,STE-KU -2e0-3,2282_NCL.0,0,,1118.997870108701
CCC(=O)N1CCN(CCNC(=O)c2cccnc2)CC1,STE-KU -2e0-3,2282_NCL2ACR.0,0,,1626.05667480763
CC(=O)N1CCC[C@H](C1)n1cc(nn1)c1ccccc1,STE-KU -2e0-4,2283_NCL.0,1,x1392,1706.3421712300985
CCC(=O)N1CCC[C@H](C1)n1cc(nn1)c1ccccc1,STE-KU -2e0-4,2283_NCL2ACR.0,2,"x1358,x1351",1672.603556363219
CC(=O)N1CCC[C@H](C1)n1cc(nn1)c1ccc(Cl)cc1,STE-KU -2e0-5,2284_NCL.0,0,,1612.3947604500954
CCC(=O)N1CCC[C@H](C1)n1cc(nn1)c1ccc(Cl)cc1,STE-KU -2e0-5,2284_NCL2ACR.0,0,,1614.2415907176382
CC(=O)N1CCC[C@H](C1)n1cc(COCc2ccccc2)nn1,STE-KU -2e0-6,2285_NCL.0,0,,1505.559985931997
CCC(=O)N1CCC[C@H](C1)n1cc(COCc2ccccc2)nn1,STE-KU -2e0-6,2285_NCL2ACR.0,0,,1394.3115572049528
CC(=O)N1CCN(Cc2cn(Cc3ccccc3)nn2)CC1,STE-KU -2e0-7,2286_NCL.0,0,,1721.23830800205
CCC(=O)N1CCN(Cc2cn(Cc3ccccc3)nn2)CC1,STE-KU -2e0-7,2286_NCL2ACR.0,0,,1467.6929365968188
CNC(=O)Cc1c(C)cccc1CN1CCN(CC1)C(=O)C,STE-UNK-13e-1,2550_NCL.0,0,,747.1099620973208
CNC(=O)Cc1c(C)cccc1CN1CCN(CC1)C(=O)CC,STE-UNK-13e-1,2550_NCL2ACR.0,0,,1206.2535112160776
CCNc1ncc(cc1CN1C[C@H]2CN(C[C@H]2C1)C(=O)CC)C#N,JAN-GHE-fd8-5,6_ACL2ACR.1,0,,1349.5276939690386
CCNc1ncc(cc1CN1C[C@H]2CN(C[C@H]2C1)C(=O)C)C#N,JAN-GHE-fd8-5,6_ACL.1,0,,1233.176301141453
CCC(=O)NCCNCc1cc(cnc1NC1CC1)C#N,JAN-GHE-fd8-11,12_ACL2ACR.1,0,,1350.6952655540488
CC(=O)NCCNCc1cc(cnc1NC1CC1)C#N,JAN-GHE-fd8-11,12_ACL.1,0,,1396.1817618876746
NS(=O)(=O)c1ccc2c([nH]c(CN3CCN(CC3)C(=O)CC)c(Cl)c2=O)c1,CHR-UNK-e06-1,313_ACL2ACR.1,0,,1017.7363199361516
C(=[NH2])C1=C[C@H]2[C@H](NC=C2CN2CCN(CC2)C(=O)C=C)C=C1,JAN-GHE-bf4-9,693_NIT.1,0,,1523.574182016626
C(=[NH2])C1=C[C@H]2[C@H](NC=C2C[NH2+]C2CN(C2)C(=O)C=C)C=C1,JAN-GHE-bf4-10,694_NIT.1,0,,1258.0413242062994
C(=[NH2])C1=C[C@H]2[C@H](NC=C2CN2C[C@@H](C2)NC(=O)C=C)C=C1,JAN-GHE-bf4-11,695_NIT.1,0,,1546.4816682552782
CN(CCN(C)C(=O)CC)CC1=C[NH2][C@H]2C=CC(=C[C@@H]12)C#N,JAN-GHE-bf4-13,697_ACR.1,0,,709.4544508022466
CNC(=O)[C@H]([NH2+]CCNC(=O)C)c1cccc(CN2CCN(CC2)C(=O)CC)c1,MAK-UNK-176-2,2495_NCL2ACR.1,0,,763.5757304072831
CC(C)N(C)C(=O)c1ccc2[C@H](CN(Cc2c1)C(=O)C)c1ccccc1,SAL-INS-1c7-1,2454_NCL.0,0,,1302.2130412148504
CC(C)N(C)C(=O)c1ccc2[C@H](CN(Cc2c1)C(=O)CC)c1ccccc1,SAL-INS-1c7-1,2454_NCL2ACR.0,0,,1209.8952490209676
CN(C(=O)c1ccc2[C@H](CN(Cc2c1)C(=O)C)c1ccccc1)c1c[nH]cn1,SAL-INS-1c7-2,2455_NCL.0,0,,1241.277166057718
CN(C(=O)c1ccc2[C@H](CN(Cc2c1)C(=O)CC)c1ccccc1)c1c[nH]cn1,SAL-INS-1c7-2,2455_NCL2ACR.0,0,,1441.208626553042
CC(C)N(C)C(=O)c1ccc2[C@H](CN(Cc2c1)C(=O)CC)c1c[nH]cn1,SAL-INS-1c7-3,2456_NCL2ACR.0,0,,1218.969626096195
CN(C(=O)c1ccc2[C@H](CN(Cc2c1)C(=O)C)c1c[nH]cn1)c1c[nH]cn1,SAL-INS-1c7-4,2457_NCL.0,0,,1661.403060445467
O[N](=O)c1c2cc3CN(C[C@H](c4ccccc4)c3cc2ccc1)C(=O)C,SAL-INS-1c7-5,2458_NCL.0,0,,1280.729817765609
O[N](=O)c1c2cc3CN(C[C@H](c4ccccc4)c3cc2ccc1)C(=O)CC,SAL-INS-1c7-5,2458_NCL2ACR.0,0,,1599.5278694160525
O[N](=O)c1c2cc3CN(C[C@H](c4c[nH]cn4)c3cc2ccc1)C(=O)CC,SAL-INS-1c7-6,2459_NCL2ACR.0,0,,605.5678867159713
Cc1ccc(N([C@@H]2CS(=O)(=O)C=C2)C(=O)C)c(Cc2ccccc2)c1,SAL-INS-1c7-7,2460_NCL.0,0,,1761.8877424716945
Cc1ccc(N([C@@H]2CS(=O)(=O)C=C2)C(=O)CC)c(Cc2ccccc2)c1,SAL-INS-1c7-7,2460_NCL2ACR.0,0,,1861.7068935402006
Fc1ccc(N([C@@H]2CS(=O)(=O)C=C2)C(=O)C)c(Cc2ccccc2)c1,SAL-INS-1c7-8,2461_NCL.0,0,,1938.392579275637
Fc1ccc(N([C@@H]2CS(=O)(=O)C=C2)C(=O)CC)c(Cc2ccccc2)c1,SAL-INS-1c7-8,2461_NCL2ACR.0,0,,1812.8169737018482
Cc1ccc(N([C@@H]2CS(=O)(=O)C=C2)C(=O)C)c(Cc2c[nH]cn2)c1,SAL-INS-1c7-9,2462_NCL.0,0,,1857.715081532623
Cc1ccc(N([C@@H]2CS(=O)(=O)C=C2)C(=O)CC)c(Cc2c[nH]cn2)c1,SAL-INS-1c7-9,2462_NCL2ACR.0,0,,1954.935714468421
Fc1ccc(N([C@@H]2CS(=O)(=O)C=C2)C(=O)C)c(Cc2c[nH]cn2)c1,SAL-INS-1c7-10,2463_NCL.0,0,,1980.342244714929
Fc1ccc(N([C@@H]2CS(=O)(=O)C=C2)C(=O)CC)c(Cc2c[nH]cn2)c1,SAL-INS-1c7-10,2463_NCL2ACR.0,0,,2058.977402815617
CC(=O)N1CCN(Cc2ccc(Br)s2)[C@H](C1)c1ccccc1,SAL-INS-1c7-11,2464_NCL.0,0,,1454.2017643406934
CCC(=O)N1CCN(Cc2ccc(Br)s2)[C@H](C1)c1ccccc1,SAL-INS-1c7-11,2464_NCL2ACR.0,0,,1722.8532221066416
CC(=O)N1CCN(Cc2ccc(Br)s2)[C@H](C1)c1c[nH]cn1,SAL-INS-1c7-12,2465_NCL.0,3,"x0734,x1412,x1336",1808.217273807768
CC(C)N(C)C(=O)c1ccc2[C@H](CN(Cc2c1)C(=O)C)c1cnc[nH]1,SAL-INS-1c7-3,2456_NCL.1,0,,1374.699050680662
CN(C(=O)c1ccc2[C@H](CN(Cc2c1)C(=O)CC)c1cnc[nH]1)c1c[nH]cn1,SAL-INS-1c7-4,2457_NCL2ACR.1,0,,1476.711820481005
O[N](=O)c1c2cc3CN(C[C@H](c4cnc[nH]4)c3cc2ccc1)C(=O)C,SAL-INS-1c7-6,2459_NCL.1,0,,1291.4978148384914
CCC(=O)N1CCN(Cc2ccc(Br)s2)[C@H](C1)c1cnc[nH]1,SAL-INS-1c7-12,2465_NCL2ACR.1,3,"x0769,x0734,x0755",1872.0818140030387
NC(=O)[C@H]1CC[C@@H](C[C@@H](NC(=O)C)c2cccc3ccccc23)[C@@H]1c1cscc1,NIR-THE-99f-1,1132_NCL.0,0,,1504.57951305619
NC(=O)[C@H]1CC[C@@H](C[C@@H](NC(=O)CC)c2cccc3ccccc23)[C@@H]1c1cscc1,NIR-THE-99f-1,1132_NCL2ACR.0,0,,1211.1087520319893
NC(=O)[C@H]1C[C@]2(C[C@@H]1c1cscc1)CCCN(C2)C(=O)C,NIR-THE-99f-2,1133_NCL.0,0,,1833.1303581473335
NC(=O)[C@H]1C[C@]2(C[C@@H]1c1cscc1)CCCN(C2)C(=O)CC,NIR-THE-99f-2,1133_NCL2ACR.0,1,x1336,1702.5258175709848
NC(=O)[C@H]1CCC[C@@H]1c1ccccc1CNC(=O)C,NIR-THE-99f-3,1134_NCL.0,2,"x1458,x1336",1791.3558567837604
NC(=O)[C@H]1CCC[C@@H]1c1ccccc1CNC(=O)CC,NIR-THE-99f-3,1134_NCL2ACR.0,0,,1600.0718106886736
NC(=O)[C@@H]1C[C@@H](C[C@H]1c1cscc1)c1ccnc(Cl)c1NC(=O)C,NIR-THE-99f-4,1135_NCL.0,0,,1830.2063970107706
NC(=O)[C@@H]1C[C@@H](C[C@H]1c1cscc1)c1ccnc(Cl)c1NC(=O)CC,NIR-THE-99f-4,1135_NCL2ACR.0,0,,1491.3712574956396
C(=[NH2])[C@H]1CCC[C@H](C1)c1nc2ccccc2s1,JOO-IND-68b-1,1679_NIT.0,0,,1408.4982808591851
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2c(cccc2s1)c1cccc(c1)S(=O)(=O)N,DAV-CRI-f9b-4,67_NCL.0,0,,1043.767880814912
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2cc(Cc3ccc(cc3)S(=O)(=O)N)ccc2s1,DAV-CRI-f9b-9,72_NCL2ACR.0,0,,691.6225594918857
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2cc(Cc3cccc(c3)S(=O)(=O)N)ccc2s1,DAV-CRI-f9b-10,73_NCL2ACR.0,0,,865.6796918949541
NS(=O)(=O)c1ccc2CCCN(CCCC[C@H]3CCCN(C3)C(=O)C)c2c1,PAU-UNI-f43-1,140_NCL.0,0,,972.6104197516053
NS(=O)(=O)c1ccc2CCCN(CCCC[C@H]3CCCN(C3)C(=O)CC)c2c1,PAU-UNI-f43-1,140_NCL2ACR.0,0,,623.0759913886977
C[C@@H](N)N[C@@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2cc(ccc2s1)c1ccc(cc1)S(=O)(=O)N,DAV-CRI-f9b-1,64_NCL.1,0,,1257.5021961402929
C[C@@H](N)N[C@@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2c(cccc2s1)c1ccc(cc1)S(=O)(=O)N,DAV-CRI-f9b-2,65_NCL2ACR.1,0,,1236.8076053571601
C[C@@H](N)N[C@@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2cc(Cc3cccc(c3)S(=O)(=O)N)ccc2s1,DAV-CRI-f9b-10,73_NCL.1,0,,1268.3104603777656
Fc1ccc(CNc2ccc3N(CCCc3c2)C(=O)CC)c(Cl)c1,MIC-IOC-304-2,2255_ACL2ACR.0,0,,1373.9916622965366
Fc1ccc(CNc2ccc3N(CCCc3c2)C(=O)C)c(Cl)c1,MIC-IOC-304-2,2255_ACL.0,0,,1677.3845624460578
CCc1c(c(=O)n([nH]1)c1cccc(Cl)c1)[C@H]1[C@@H](N2C=CCC=C2)C(=O)N(C1=O)c1cccc(C)c1,MIC-IOC-304-1,2254_ACR.1,0,,1290.2170313831425
C[C@H](Nc1cccnc1Cl)OCc1cc(ccc1F)[C@@H]1CN(CCO1)C(=O)CC,BEN-VAN-77c-1,1485_ACL2ACR.0,0,,1203.431007993131
C[C@H](Nc1cccnc1Cl)OCc1cc(ccc1F)[C@@H]1CN(CCO1)C(=O)C,BEN-VAN-77c-1,1485_ACL.0,0,,1469.8724440238534
C[C@H](Nc1cccnc1Cl)OCc1cc(cc(F)c1F)[C@@H]1CN(CCO1)C(=O)CC,BEN-VAN-77c-2,1486_ACL2ACR.0,0,,1052.922093135704
C[C@H](Nc1cccnc1Cl)OCc1cc(cc(F)c1F)[C@@H]1CN(CCO1)C(=O)C,BEN-VAN-77c-2,1486_ACL.0,0,,1133.322287860053
C[C@H](Nc1cccnc1Cl)OCc1cc([C@@H]2CN(CCO2)C(=O)CC)c(F)cc1F,BEN-VAN-77c-3,1487_ACL2ACR.0,0,,939.2926802944386
C[C@H](Nc1cccnc1Cl)OCc1cc([C@@H]2CN(CCO2)C(=O)C)c(F)cc1F,BEN-VAN-77c-3,1487_ACL.0,0,,1375.0411161051948
C[C@@H](Cc1cc(F)ccc1[C@H]1CN(CCO1)C(=O)CC)Nc1ccc(cn1)C#N,BEN-VAN-77c-7,1491_ACL2ACR.0,0,,1459.3786148993418
C[C@@H](Cc1cc(F)ccc1[C@H]1CN(CCO1)C(=O)C)Nc1ccc(cn1)C#N,BEN-VAN-77c-7,1491_ACL.0,0,,1465.4691627349787
C[C@@H](Cc1cc(F)ccc1[C@H]1CN(CCO1)C(=O)C)Nc1ccc(cn1)C=[NH2],BEN-VAN-77c-7,1491_NIT.0,0,,1349.9649767897274
C[C@@H](Cc1cc(F)c(F)cc1[C@H]1CN(CCO1)C(=O)CC)Nc1ccc(cn1)C#N,BEN-VAN-77c-8,1492_ACL2ACR.0,0,,1344.0171487340715
C[C@@H](Cc1cc(F)c(F)cc1[C@H]1CN(CCO1)C(=O)C)Nc1ccc(cn1)C#N,BEN-VAN-77c-8,1492_ACL.0,0,,1356.3921969904125
C[C@@H](Cc1cc(F)c(F)cc1[C@H]1CN(CCO1)C(=O)C)Nc1ccc(cn1)C=[NH2],BEN-VAN-77c-8,1492_NIT.0,0,,946.1256476866893
C[C@@H](Cc1c(ccc(F)c1F)[C@H]1CN(CCO1)C(=O)CC)Nc1ccc(cn1)C#N,BEN-VAN-77c-9,1493_ACL2ACR.0,0,,1511.9154164004894
C[C@@H](Cc1c(ccc(F)c1F)[C@H]1CN(CCO1)C(=O)C)Nc1ccc(cn1)C#N,BEN-VAN-77c-9,1493_ACL.0,0,,1264.2921245760526
C[C@@H](Cc1c(F)c(F)ccc1[C@H]1CN(CCO1)C(=O)C)Nc1ccc(cn1)C=[NH2],BEN-VAN-77c-9,1493_NIT.0,0,,958.0905057297994
C[C@@H](Cc1cc(F)ccc1[C@H]1CN(CCO1)C(=O)C=C)Nc1ccc(cn1)C=[NH2],BEN-VAN-77c-10,1494_NIT.0,0,,1122.1869821137552
C[C@@H](Cc1cc(F)c(F)cc1[C@H]1CN(CCO1)C(=O)C=C)Nc1ccc(cn1)C=[NH2],BEN-VAN-77c-11,1495_NIT.0,0,,797.1670146732363
C[C@@H](Cc1c(F)c(F)ccc1[C@H]1CN(CCO1)C(=O)C=C)Nc1ccc(cn1)C=[NH2],BEN-VAN-77c-12,1496_NIT.0,0,,744.313389031793
C[C@H](Cc1ccc2OC[C@@H](Oc2c1)[C@@H]1CN(CCO1)C(=O)CC)Nc1ccc(cn1)C#N,BEN-VAN-77c-13,1497_ACL2ACR.0,0,,1288.8527197325175
C[C@H](Cc1ccc2OC[C@@H](Oc2c1)[C@@H]1CN(CCO1)C(=O)C)Nc1ccc(cn1)C#N,BEN-VAN-77c-13,1497_ACL.0,0,,1344.6440864357687
C[C@H](Cc1ccc2OC[C@@H](Oc2c1)[C@@H]1CN(CCO1)C(=O)C)Nc1ccc(cn1)C=[NH2],BEN-VAN-77c-13,1497_NIT.0,0,,518.2528014554141
C[C@@H](Cc1ccc2OC[C@H](Oc2c1)[C@@H]1CN(CCO1)C(=O)CC)Nc1ccc(cn1)C#N,BEN-VAN-77c-14,1498_ACL2ACR.0,0,,1087.0880935060582
C[C@@H](Cc1ccc2OC[C@H](Oc2c1)[C@@H]1CN(CCO1)C(=O)C)Nc1ccc(cn1)C#N,BEN-VAN-77c-14,1498_ACL.0,0,,1000.5265002925292
C[C@@H](Cc1ccc2OC[C@H](Oc2c1)[C@@H]1CN(CCO1)C(=O)C)Nc1ccc(cn1)C=[NH2],BEN-VAN-77c-14,1498_NIT.0,0,,1005.044881515826
Nc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)C,NIM-UNI-43f-1,2049_NCL.0,3,"x0831,x0830,x0692",1700.9303807593833
Nc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CC,NIM-UNI-43f-1,2049_NCL2ACR.0,0,,923.4092791112475
[NH3+]Cc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)C,NIM-UNI-43f-2,2050_NCL.0,1,x1336,1754.3951505020568
[NH3+]Cc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CC,NIM-UNI-43f-2,2050_NCL2ACR.0,0,,980.1666458883051
Oc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)C,NIM-UNI-43f-3,2051_NCL.0,0,,1118.4010936610314
Oc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CC,NIM-UNI-43f-3,2051_NCL2ACR.0,3,"x1334,x1412,x1336",1803.007909005707
OCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)C,NIM-UNI-43f-4,2052_NCL.0,3,"x1412,x1336,x1385",1818.8466589363168
OCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CC,NIM-UNI-43f-4,2052_NCL2ACR.0,2,"x0734,x1336",1722.6185869101646
CC(=O)N1CC[C@@H](OC1)c1ccc(S)cc1,NIM-UNI-43f-5,2053_NCL.0,7,"x0734,x1380,x1458,x1493,x0820,x1336,x0689",2186.325000728036
CCC(=O)N1CC[C@@H](OC1)c1ccc(S)cc1,NIM-UNI-43f-5,2053_NCL2ACR.0,0,,1093.4383713923987
CC(=O)N1CC[C@@H](OC1)c1ccc(CS)cc1,NIM-UNI-43f-6,2054_NCL.0,0,,1001.8682922918616
CCC(=O)N1CC[C@@H](OC1)c1ccc(CS)cc1,NIM-UNI-43f-6,2054_NCL2ACR.0,0,,1091.9341028712138
CC(=O)Nc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)C,NIM-UNI-43f-7,2055_NCL.0,1,x1336,1700.6197578823605
CC(=O)Nc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CC,NIM-UNI-43f-7,2055_NCL2ACR.0,0,,1497.9706351511554
CCC(=O)Nc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CCl,NIM-UNI-43f-7,2055_ACL2ACR.0,0,,277.4162558530216
CC(=O)Nc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CCl,NIM-UNI-43f-7,2055_ACL.0,0,,1254.7074695855465
CC(=O)NCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)C,NIM-UNI-43f-8,2056_NCL.0,0,,1564.1805017933718
CC(=O)NCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CC,NIM-UNI-43f-8,2056_NCL2ACR.0,0,,1491.3610652489608
CCC(=O)NCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CCl,NIM-UNI-43f-8,2056_ACL2ACR.0,0,,1027.9576405068947
CC(=O)NCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CCl,NIM-UNI-43f-8,2056_ACL.0,0,,394.2173152471068
CC(=O)Oc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)C,NIM-UNI-43f-9,2057_NCL.0,0,,1102.4075400762615
CC(=O)Oc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CC,NIM-UNI-43f-9,2057_NCL2ACR.0,0,,1528.8507728582567
CC(=O)OCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)C,NIM-UNI-43f-10,2058_NCL.0,0,,968.6962813336954
CC(=O)OCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CC,NIM-UNI-43f-10,2058_NCL2ACR.0,0,,1683.670623552095
CC(=O)Sc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)C,NIM-UNI-43f-11,2059_NCL.0,0,,655.2296484776151
CC(=O)Sc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CC,NIM-UNI-43f-11,2059_NCL2ACR.0,0,,876.822697713857
CC(=O)SCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)C,NIM-UNI-43f-12,2060_NCL.0,0,,970.4124565893268
CC(=O)SCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CC,NIM-UNI-43f-12,2060_NCL2ACR.0,1,x1336,1451.0133761780346
Fc1ccc(O[C@H]2CN(CCN2C(=O)C)S(=O)(=O)c2ccc(Cl)cc2)cc1,SAL-INS-1ea-1,2423_NCL.0,0,,1757.2910610375488
Fc1ccc(O[C@H]2CN(CCN2C(=O)C)S(=O)(=O)c2ccc(Cl)s2)cc1,SAL-INS-1ea-2,2424_NCL.0,2,"x1420,x1392",1966.9053358795843
Fc1ccc(O[C@H]2CN(CCN2C(=O)CC)S(=O)(=O)c2ccc(Cl)s2)cc1,SAL-INS-1ea-2,2424_NCL2ACR.0,0,,1336.5048195060388
Oc1ccccc1CC[C@H]1CN(CCN1S(=O)(=O)c1ccc(Cl)s1)C(=O)C,SAL-INS-1ea-3,2425_NCL.0,0,,1695.5690097326874
Oc1ccccc1CC[C@H]1CN(CCN1S(=O)(=O)c1ccc(Cl)s1)C(=O)CC,SAL-INS-1ea-3,2425_NCL2ACR.0,0,,1655.9356280987186
Oc1ccccc1CC[C@H]1CN(CCN1S(=O)(=O)c1ccc(Cl)cc1)C(=O)C,SAL-INS-1ea-4,2426_NCL.0,0,,1414.32200692921
Oc1ccccc1CC[C@H]1CN(CCN1S(=O)(=O)c1ccc(Cl)cc1)C(=O)CC,SAL-INS-1ea-4,2426_NCL2ACR.0,0,,1438.1230128294412
COc1ccc(cc1)c1cccc(c1)S(=O)(=O)N1CCN(CC1)C(=O)CC,ANT-OPE-782-1,1483_ACL2ACR.0,0,,1068.2095953659689
COc1ccc(cc1)c1cccc(c1)S(=O)(=O)N1CCN(CC1)C(=O)C,ANT-OPE-782-1,1483_ACL.0,0,,1170.3614145572112
CCC(=O)N1CCN(CC1)S(=O)(=O)c1cccc(c1)c1ccccc1,ANT-OPE-782-2,1484_ACL2ACR.0,0,,1078.2662908224263
CC(=O)N1CCN(CC1)S(=O)(=O)c1cccc(c1)c1ccccc1,ANT-OPE-782-2,1484_ACL.0,0,,1303.9628268750726
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCN1CCN(CC1)C(=O)C,NIM-UNI-ed9-1,166_NCL.0,0,,1490.6775404112823
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCN1CCN(CC1)C(=O)CC,NIM-UNI-ed9-1,166_NCL2ACR.0,0,,1272.6333670417214
Oc1ccc(C[C@H](NC(=O)CC)C(=O)NCN2CCN(CC2)C(=O)CCl)cc1,NIM-UNI-ed9-1,166_ACL2ACR.0,0,,1091.7925716891789
Oc1ccc(C[C@H](NC(=O)C)C(=O)NCN2CCN(CC2)C(=O)CCl)cc1,NIM-UNI-ed9-1,166_ACL.0,0,,1379.0502496052825
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CC1)C(=O)C,NIM-UNI-ed9-2,167_NCL.0,0,,415.1582072623647
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CC1)C(=O)CC,NIM-UNI-ed9-2,167_NCL2ACR.0,0,,1388.527123128376
Oc1ccc(C[C@H](NC(=O)CC)C(=O)NCCN2CCN(CC2)C(=O)CCl)cc1,NIM-UNI-ed9-2,167_ACL2ACR.0,0,,1194.9087827140434
Oc1ccc(C[C@H](NC(=O)C)C(=O)NCCN2CCN(CC2)C(=O)CCl)cc1,NIM-UNI-ed9-2,167_ACL.0,0,,1173.1420543068734
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](N1CCN(CC1)C(=O)C)c1ccccc1,NIM-UNI-ed9-3,168_NCL.0,0,,908.5712861000951
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](N1CCN(CC1)C(=O)CC)c1ccccc1,NIM-UNI-ed9-3,168_NCL2ACR.0,0,,1051.5737999708024
Oc1ccc(C[C@H](NC(=O)CC)C(=O)N[C@H](N2CCN(CC2)C(=O)CCl)c2ccccc2)cc1,NIM-UNI-ed9-3,168_ACL2ACR.0,0,,1376.0057716635401
Oc1ccc(C[C@H](NC(=O)C)C(=O)N[C@H](N2CCN(CC2)C(=O)CCl)c2ccccc2)cc1,NIM-UNI-ed9-3,168_ACL.0,0,,1294.7871128290058
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CN1CCN(CC1)C(=O)C)c1ccccc1,NIM-UNI-ed9-4,169_NCL.0,0,,1036.4935014306698
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CN1CCN(CC1)C(=O)CC)c1ccccc1,NIM-UNI-ed9-4,169_NCL2ACR.0,0,,1032.8986066514715
