SMILES,TITLE,dockvalent_id,number_of_overlapping_fragments,overlapping_fragments,overlap_score,scaffold,scaffold_generic
C[NH2+][C@H]([C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C)c1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-3,1227_NCL.0,0,,797.1034545330763,O=C(NCCc1cc(-c2ccccc2)n(S(=O)(=O)c2cccnc2)c1)C1CCNCC1,CC(CCCC1CC(C2CCCCC2)C(C(C)(C)C2CCCCC2)C1)C1CCCCC1
C[NH2+][C@H]([C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC)c1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-3,1227_NCL2ACR.0,0,,539.8431160338449,O=C(NCCc1cc(-c2ccccc2)n(S(=O)(=O)c2cccnc2)c1)C1CCNCC1,CC(CCCC1CC(C2CCCCC2)C(C(C)(C)C2CCCCC2)C1)C1CCCCC1
C[NH2+]CC1=C[C@@]([C@H](C)N(C)C(=O)C2CCN(CC2)C(=O)C)(C(=C1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-4,1228_NCL.0,0,,984.2806474134622,O=C(NCC1(S(=O)(=O)c2cccnc2)C=CC=C1c1ccccc1)C1CCNCC1,CC(CCC1(C(C)(C)C2CCCCC2)CCCC1C1CCCCC1)C1CCCCC1
C[NH2+]CC1=C[C@@]([C@H](C)N(C)C(=O)C2CCN(CC2)C(=O)CC)(C(=C1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-4,1228_NCL2ACR.0,0,,847.2452038320716,O=C(NCC1(S(=O)(=O)c2cccnc2)C=CC=C1c1ccccc1)C1CCNCC1,CC(CCC1(C(C)(C)C2CCCCC2)CCCC1C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)[S@](=O)(=C[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C)c1cccnc1,MAK-UNK-8fd-5,1229_NCL.0,0,,372.1811013612456,O=C(NCC=S(=O)(c1cccnc1)n1cccc1-c1ccccc1)C1CCNCC1,CC(CCCC(C)(C1CCCCC1)C1CCCC1C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)[S@](=O)(=C[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC)c1cccnc1,MAK-UNK-8fd-5,1229_NCL2ACR.0,0,,500.0076204046714,O=C(NCC=S(=O)(c1cccnc1)n1cccc1-c1ccccc1)C1CCNCC1,CC(CCCC(C)(C1CCCCC1)C1CCCC1C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cnccc1[C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-6,1230_NCL.0,0,,716.358197582101,O=C(NCc1ccncc1S(=O)(=O)n1cccc1-c1ccccc1)C1CCNCC1,CC(CCC1CCCCC1C(C)(C)C1CCCC1C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cnccc1[C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-6,1230_NCL2ACR.0,0,,846.0796644875702,O=C(NCc1ccncc1S(=O)(=O)n1cccc1-c1ccccc1)C1CCNCC1,CC(CCC1CCCCC1C(C)(C)C1CCCC1C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cncc(c1)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-7,1231_NCL.0,0,,787.2044455872234,O=C(NCc1cncc(S(=O)(=O)n2cccc2-c2ccccc2)c1)C1CCNCC1,CC(CCC1CCCC(C(C)(C)C2CCCC2C2CCCCC2)C1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cncc(c1)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-7,1231_NCL2ACR.0,0,,571.5582718035544,O=C(NCc1cncc(S(=O)(=O)n2cccc2-c2ccccc2)c1)C1CCNCC1,CC(CCC1CCCC(C(C)(C)C2CCCC2C2CCCCC2)C1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1ccc(nc1)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-8,1232_NCL.0,0,,780.6371119751732,O=C(NCc1ccc(S(=O)(=O)n2cccc2-c2ccccc2)cn1)C1CCNCC1,CC(CCC1CCC(C(C)(C)C2CCCC2C2CCCCC2)CC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1ccc(nc1)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-8,1232_NCL2ACR.0,0,,291.3042494278268,O=C(NCc1ccc(S(=O)(=O)n2cccc2-c2ccccc2)cn1)C1CCNCC1,CC(CCC1CCC(C(C)(C)C2CCCC2C2CCCCC2)CC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccc(c1)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-9,1233_NCL.0,0,,698.5778965684906,O=C(NCc1cccc(S(=O)(=O)n2cccc2-c2ccccc2)c1)C1CCNCC1,CC(CCC1CCCC(C(C)(C)C2CCCC2C2CCCCC2)C1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccc(c1)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-9,1233_NCL2ACR.0,0,,483.5071487192674,O=C(NCc1cccc(S(=O)(=O)n2cccc2-c2ccccc2)c1)C1CCNCC1,CC(CCC1CCCC(C(C)(C)C2CCCC2C2CCCCC2)C1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1[C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-10,1234_NCL.0,0,,358.1822608885984,O=C(NCc1ncccc1S(=O)(=O)n1cccc1-c1ccccc1)C1CCNCC1,CC(CCC1CCCCC1C(C)(C)C1CCCC1C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1[C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-10,1234_NCL2ACR.0,0,,398.56694743999657,O=C(NCc1ncccc1S(=O)(=O)n1cccc1-c1ccccc1)C1CCNCC1,CC(CCC1CCCCC1C(C)(C)C1CCCC1C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1C[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-11,1235_NCL.0,0,,759.4052444174907,O=C(NCCc1ccccc1-c1cccn1S(=O)(=O)c1cccnc1)C1CCNCC1,CC(CCCC1CCCCC1C1CCCC1C(C)(C)C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1C[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-11,1235_NCL2ACR.0,0,,478.20870899139885,O=C(NCCc1ccccc1-c1cccn1S(=O)(=O)c1cccnc1)C1CCNCC1,CC(CCCC1CCCCC1C1CCCC1C(C)(C)C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1cccc([C@H](C)N(C)C(=O)C2CCN(CC2)C(=O)C)c1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-12,1236_NCL.0,0,,771.7995376214119,O=C(NCc1cccc(-c2cccn2S(=O)(=O)c2cccnc2)c1)C1CCNCC1,CC(CCC1CCCC(C2CCCC2C(C)(C)C2CCCCC2)C1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1cccc([C@H](C)N(C)C(=O)C2CCN(CC2)C(=O)CC)c1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-12,1236_NCL2ACR.0,0,,712.2599195822295,O=C(NCc1cccc(-c2cccn2S(=O)(=O)c2cccnc2)c1)C1CCNCC1,CC(CCC1CCCC(C2CCCC2C(C)(C)C2CCCCC2)C1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccc(cc1F)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-13,1237_NCL.0,0,,545.5632595889358,O=C(NCc1ccc(-c2cccn2S(=O)(=O)c2cccnc2)cc1)C1CCNCC1,CC(CCC1CCC(C2CCCC2C(C)(C)C2CCCCC2)CC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccc(cc1F)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-13,1237_NCL2ACR.0,0,,409.17396132531786,O=C(NCc1ccc(-c2cccn2S(=O)(=O)c2cccnc2)cc1)C1CCNCC1,CC(CCC1CCC(C2CCCC2C(C)(C)C2CCCCC2)CC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1cc(ccc1F)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-14,1238_NCL.0,0,,631.7643964730645,O=C(NCc1cccc(-c2cccn2S(=O)(=O)c2cccnc2)c1)C1CCNCC1,CC(CCC1CCCC(C2CCCC2C(C)(C)C2CCCCC2)C1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1cc(ccc1F)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-14,1238_NCL2ACR.0,0,,702.3063911995425,O=C(NCc1cccc(-c2cccn2S(=O)(=O)c2cccnc2)c1)C1CCNCC1,CC(CCC1CCCC(C2CCCC2C(C)(C)C2CCCCC2)C1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1c(F)cccc1[C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-15,1239_NCL.0,0,,737.1779614986979,O=C(NCc1ccccc1-c1cccn1S(=O)(=O)c1cccnc1)C1CCNCC1,CC(CCC1CCCCC1C1CCCC1C(C)(C)C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1c(F)cccc1[C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-15,1239_NCL2ACR.0,0,,729.4883990772157,O=C(NCc1ccccc1-c1cccn1S(=O)(=O)c1cccnc1)C1CCNCC1,CC(CCC1CCCCC1C1CCCC1C(C)(C)C1CCCCC1)C1CCCCC1
CC(C)N(C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-16,1240_NCL2ACR.0,0,,438.0976199460485,O=C(NC[NH2+]Cc1cc(-c2ccccc2)n(S(=O)(=O)c2cccnc2)c1)C1CCNCC1,CC(CCCCC1CC(C2CCCCC2)C(C(C)(C)C2CCCCC2)C1)C1CCCCC1
CC(C)N([C@@H](C)Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-17,1241_NCL.0,0,,693.6569531462493,O=C(NCCc1cc(-c2ccccc2)n(S(=O)(=O)c2cccnc2)c1)C1CCNCC1,CC(CCCC1CC(C2CCCCC2)C(C(C)(C)C2CCCCC2)C1)C1CCCCC1
CC(C)N([C@@H](C)Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-17,1241_NCL2ACR.0,0,,865.4560566431484,O=C(NCCc1cc(-c2ccccc2)n(S(=O)(=O)c2cccnc2)c1)C1CCNCC1,CC(CCCC1CC(C2CCCCC2)C(C(C)(C)C2CCCCC2)C1)C1CCCCC1
C[NH2+]CC1=C[C@@](N(C(C)C)C(=O)C2CCN(CC2)C(=O)C)(C(=C1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-19,1243_NCL.0,0,,568.7174265081338,O=C(NC1(S(=O)(=O)c2cccnc2)C=CC=C1c1ccccc1)C1CCNCC1,CC(CC1(C(C)(C)C2CCCCC2)CCCC1C1CCCCC1)C1CCCCC1
C[NH2+]CC1=C[C@@](N(C(C)C)C(=O)C2CCN(CC2)C(=O)CC)(C(=C1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-19,1243_NCL2ACR.0,0,,414.3857974754952,O=C(NC1(S(=O)(=O)c2cccnc2)C=CC=C1c1ccccc1)C1CCNCC1,CC(CC1(C(C)(C)C2CCCCC2)CCCC1C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)[S@](=O)(=CN(C(C)C)C(=O)C1CCN(CC1)C(=O)C)c1cccnc1,MAK-UNK-8fd-20,1244_NCL.0,0,,756.8872085997732,O=C(NC=S(=O)(c1cccnc1)n1cccc1-c1ccccc1)C1CCNCC1,CC(CCC(C)(C1CCCCC1)C1CCCC1C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)[S@](=O)(=CN(C(C)C)C(=O)C1CCN(CC1)C(=O)CC)c1cccnc1,MAK-UNK-8fd-20,1244_NCL2ACR.0,0,,753.4331322334772,O=C(NC=S(=O)(c1cccnc1)n1cccc1-c1ccccc1)C1CCNCC1,CC(CCC(C)(C1CCCCC1)C1CCCC1C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cnccc1N(C(C)C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-21,1245_NCL.0,0,,899.9832500128907,O=C(Nc1ccncc1S(=O)(=O)n1cccc1-c1ccccc1)C1CCNCC1,CC(CC1CCCCC1C(C)(C)C1CCCC1C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cnccc1N(C(C)C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-21,1245_NCL2ACR.0,0,,662.7156732624171,O=C(Nc1ccncc1S(=O)(=O)n1cccc1-c1ccccc1)C1CCNCC1,CC(CC1CCCCC1C(C)(C)C1CCCC1C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cncc(c1)N(C(C)C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-22,1246_NCL.0,0,,884.1083185307323,O=C(Nc1cncc(S(=O)(=O)n2cccc2-c2ccccc2)c1)C1CCNCC1,CC(CC1CCCC(C(C)(C)C2CCCC2C2CCCCC2)C1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cncc(c1)N(C(C)C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-22,1246_NCL2ACR.0,0,,645.1559561720646,O=C(Nc1cncc(S(=O)(=O)n2cccc2-c2ccccc2)c1)C1CCNCC1,CC(CC1CCCC(C(C)(C)C2CCCC2C2CCCCC2)C1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1ccc(nc1)N(C(C)C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-23,1247_NCL.0,0,,897.9934102644359,O=C(Nc1ccc(S(=O)(=O)n2cccc2-c2ccccc2)cn1)C1CCNCC1,CC(CC1CCC(C(C)(C)C2CCCC2C2CCCCC2)CC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1ccc(nc1)N(C(C)C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-23,1247_NCL2ACR.0,0,,635.4519965754911,O=C(Nc1ccc(S(=O)(=O)n2cccc2-c2ccccc2)cn1)C1CCNCC1,CC(CC1CCC(C(C)(C)C2CCCC2C2CCCCC2)CC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccc(c1)N(C(C)C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-24,1248_NCL.0,0,,776.0913595168761,O=C(Nc1cccc(S(=O)(=O)n2cccc2-c2ccccc2)c1)C1CCNCC1,CC(CC1CCCC(C(C)(C)C2CCCC2C2CCCCC2)C1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccc(c1)N(C(C)C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-24,1248_NCL2ACR.0,0,,488.81044491265,O=C(Nc1cccc(S(=O)(=O)n2cccc2-c2ccccc2)c1)C1CCNCC1,CC(CC1CCCC(C(C)(C)C2CCCC2C2CCCCC2)C1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1N(C(C)C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-25,1249_NCL.0,0,,773.5501333303305,O=C(Nc1ncccc1S(=O)(=O)n1cccc1-c1ccccc1)C1CCNCC1,CC(CC1CCCCC1C(C)(C)C1CCCC1C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1N(C(C)C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-25,1249_NCL2ACR.0,0,,717.2043442963527,O=C(Nc1ncccc1S(=O)(=O)n1cccc1-c1ccccc1)C1CCNCC1,CC(CC1CCCCC1C(C)(C)C1CCCC1C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1CN(C(C)C)C(=O)C1CCN(CC1)C(=O)C)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-26,1250_NCL.0,0,,887.3439081883795,O=C(NCc1ccccc1-c1cccn1S(=O)(=O)c1cccnc1)C1CCNCC1,CC(CCC1CCCCC1C1CCCC1C(C)(C)C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccccc1CN(C(C)C)C(=O)C1CCN(CC1)C(=O)CC)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-26,1250_NCL2ACR.0,0,,757.8513503859352,O=C(NCc1ccccc1-c1cccn1S(=O)(=O)c1cccnc1)C1CCNCC1,CC(CCC1CCCCC1C1CCCC1C(C)(C)C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1cccc(N(C(C)C)C(=O)C2CCN(CC2)C(=O)C)c1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-27,1251_NCL.0,0,,907.9650979458794,O=C(Nc1cccc(-c2cccn2S(=O)(=O)c2cccnc2)c1)C1CCNCC1,CC(CC1CCCC(C2CCCC2C(C)(C)C2CCCCC2)C1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1cccc(N(C(C)C)C(=O)C2CCN(CC2)C(=O)CC)c1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-27,1251_NCL2ACR.0,0,,980.0787481351033,O=C(Nc1cccc(-c2cccn2S(=O)(=O)c2cccnc2)c1)C1CCNCC1,CC(CC1CCCC(C2CCCC2C(C)(C)C2CCCCC2)C1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccc(cc1F)N(C(C)C)C(=O)C1CCN(CC1)C(=O)C)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-28,1252_NCL.0,0,,617.3738151886461,O=C(Nc1ccc(-c2cccn2S(=O)(=O)c2cccnc2)cc1)C1CCNCC1,CC(CC1CCC(C2CCCC2C(C)(C)C2CCCCC2)CC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1ccc(cc1F)N(C(C)C)C(=O)C1CCN(CC1)C(=O)CC)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-28,1252_NCL2ACR.0,0,,498.14834210289916,O=C(Nc1ccc(-c2cccn2S(=O)(=O)c2cccnc2)cc1)C1CCNCC1,CC(CC1CCC(C2CCCC2C(C)(C)C2CCCCC2)CC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1cc(ccc1F)N(C(C)C)C(=O)C1CCN(CC1)C(=O)C)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-30,1254_NCL.0,0,,736.4289402055687,O=C(Nc1cccc(-c2cccn2S(=O)(=O)c2cccnc2)c1)C1CCNCC1,CC(CC1CCCC(C2CCCC2C(C)(C)C2CCCCC2)C1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1cc(ccc1F)N(C(C)C)C(=O)C1CCN(CC1)C(=O)CC)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-30,1254_NCL2ACR.0,0,,498.8792617852416,O=C(Nc1cccc(-c2cccn2S(=O)(=O)c2cccnc2)c1)C1CCNCC1,CC(CC1CCCC(C2CCCC2C(C)(C)C2CCCCC2)C1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1c(F)cccc1N(C(C)C)C(=O)C1CCN(CC1)C(=O)C)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-31,1255_NCL.0,0,,773.9046170840794,O=C(Nc1ccccc1-c1cccn1S(=O)(=O)c1cccnc1)C1CCNCC1,CC(CC1CCCCC1C1CCCC1C(C)(C)C1CCCCC1)C1CCCCC1
C[NH2+]Cc1cn(c(c1)c1c(F)cccc1N(C(C)C)C(=O)C1CCN(CC1)C(=O)CC)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-31,1255_NCL2ACR.0,0,,691.8323934641742,O=C(Nc1ccccc1-c1cccn1S(=O)(=O)c1cccnc1)C1CCNCC1,CC(CC1CCCCC1C1CCCC1C(C)(C)C1CCCCC1)C1CCCCC1
CC(C)N(C)C(=O)C1CCN(CC1)C(=O)C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-33,1257_NCL.0,0,,1135.6671857491929,O=C(C[NH2+]Cc1cc(-c2ccccc2)n(S(=O)(=O)c2cccnc2)c1)N1CCCCC1,CC(CCCC1CC(C2CCCCC2)C(C(C)(C)C2CCCCC2)C1)C1CCCCC1
CCNc1ccc(Cl)cc1CN1CCN(CC1)C(=O)CC,KIM-UNI-7d1-1,1456_ACL2ACR.0,0,,1004.6967156080271,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CCNc1ccc(Cl)cc1CN1CCN(CC1)C(=O)C,KIM-UNI-7d1-1,1456_ACL.0,7,"x0769,x0691,x1402,x0755,x1425,x0689,x1384",1753.7950057677454,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CC(=O)N1CCN(Cc2cc(Cl)ccc2NC(=O)CC)CC1,KIM-UNI-7d1-3,1458_ACL2ACR.0,0,,975.5160285408588,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CC(=O)N1CCN(Cc2cc(Cl)ccc2NC(=O)C)CC1,KIM-UNI-7d1-3,1458_ACL.0,0,,1235.223043535348,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CCC(=O)N1CCN(CC1)[C@@H]1CCNc2ccc(Cl)cc12,KIM-UNI-7d1-4,1459_ACL2ACR.0,2,"x0691,x0755",1496.3838347236106,c1ccc2c(c1)NCCC2N1CCNCC1,C1CCC(C2CCCC3CCCCC32)CC1
CC(=O)N1CCN(CC1)[C@@H]1CCNc2ccc(Cl)cc12,KIM-UNI-7d1-4,1459_ACL.0,3,"x0734,x1458,x0820",1874.9713416563031,c1ccc2c(c1)NCCC2N1CCNCC1,C1CCC(C2CCCC3CCCCC32)CC1
CNC(=O)[C@@H](CCN1CCN(CC1)C(=O)C)Nc1cscc1,MAK-UNK-e4a-2,270_NCL.0,0,,799.4338342872154,c1cc(NCCCN2CCNCC2)cs1,C1CCC(CCCCC2CCCC2)CC1
CNC(=O)[C@@H](CCN1CCN(CC1)C(=O)CC)Nc1cscc1,MAK-UNK-e4a-2,270_NCL2ACR.0,0,,1243.1093163350909,c1cc(NCCCN2CCNCC2)cs1,C1CCC(CCCCC2CCCC2)CC1
CC(=O)N1CCN(Cc2cc(NC(=O)c3cnc(Cc4cscc4)s3)ccc2)CC1,MAK-UNK-e4a-8,276_NCL.0,0,,975.9889883675728,O=C(Nc1cccc(CN2CCNCC2)c1)c1cnc(Cc2ccsc2)s1,CC(CC1CCCC(CC2CCCCC2)C1)C1CCC(CC2CCCC2)C1
CCC(=O)N1CCN(Cc2cc(NC(=O)c3cnc(Cc4cscc4)s3)ccc2)CC1,MAK-UNK-e4a-8,276_NCL2ACR.0,0,,1169.1702787686775,O=C(Nc1cccc(CN2CCNCC2)c1)c1cnc(Cc2ccsc2)s1,CC(CC1CCCC(CC2CCCCC2)C1)C1CCC(CC2CCCC2)C1
O[C@@H](C[N@@H+]1CC[C@@H](O)CC1)[C@H](O)N1CCN(CC1)C(=O)C,MAK-UNK-e4a-12,280_NCL.0,0,,698.0703189579671,C1CC[NH+](CCCN2CCNCC2)CC1,C1CCC(CCCC2CCCCC2)CC1
O[C@@H](C[N@@H+]1CC[C@@H](O)CC1)[C@H](O)N1CCN(CC1)C(=O)CC,MAK-UNK-e4a-12,280_NCL2ACR.0,0,,1311.1800537064082,C1CC[NH+](CCCN2CCNCC2)CC1,C1CCC(CCCC2CCCCC2)CC1
[NH3+][C@@H](CCN1CCN(CC1)C(=O)C)N1CC[C@@H](O)CC1,MAK-UNK-e4a-13,281_NCL.0,0,,1325.2272961218378,C1CCN(CCCN2CCNCC2)CC1,C1CCC(CCCC2CCCCC2)CC1
[NH3+][C@@H](CCN1CCN(CC1)C(=O)CC)N1CC[C@@H](O)CC1,MAK-UNK-e4a-13,281_NCL2ACR.0,0,,1103.9780801736836,C1CCN(CCCN2CCNCC2)CC1,C1CCC(CCCC2CCCCC2)CC1
CN(CN1CCC(O)CC1)CN1CCN(CC1)C(=O)C,MAK-UNK-e4a-14,282_NCL.0,0,,1227.3355644136884,C1CCN(CNCN2CCNCC2)CC1,C1CCC(CCCC2CCCCC2)CC1
CN(CN1CCC(O)CC1)CN1CCN(CC1)C(=O)CC,MAK-UNK-e4a-14,282_NCL2ACR.0,0,,1041.856138048338,C1CCN(CNCN2CCNCC2)CC1,C1CCC(CCCC2CCCCC2)CC1
Cc1cc(CN2CCN(CC2)C(=O)C)ccc1[C@@H]1O[C@@H](CO)[C@@H](OCN2CC[C@@H](O)CC2)[C@H]1O,MAK-UNK-e4a-19,287_NCL.0,0,,520.7672909926857,c1cc(C2CC(OCN3CCCCC3)CO2)ccc1CN1CCNCC1,C1CCC(CCC2CCC(C3CCC(CC4CCCCC4)CC3)C2)CC1
Cc1cc(CN2CCN(CC2)C(=O)CC)ccc1[C@@H]1O[C@@H](CO)[C@@H](OCN2CC[C@H](O)CC2)[C@H]1O,MAK-UNK-e4a-19,287_NCL2ACR.0,0,,685.9992206856701,c1cc(C2CC(OCN3CCCCC3)CO2)ccc1CN1CCNCC1,C1CCC(CCC2CCC(C3CCC(CC4CCCCC4)CC3)C2)CC1
CC(=O)N1CCN(Cc2ncc(Cc3cscc3)s2)CC1,MAK-UNK-e4a-20,288_NCL.0,1,x0734,1681.399802420659,c1cc(Cc2cnc(CN3CCNCC3)s2)cs1,C1CCC(CC2CCC(CC3CCCC3)C2)CC1
